GROUP	SURVEY	SP	ID	PURPOSE	FIRST	TICKET	WHO	LUGGAGE	AGE	MALE	INCOME	GA	ORIGIN	DEST	TRAIN_AV	CAR_AV	SM_AV	TRAIN_TT	TRAIN_CO	TRAIN_HE	SM_TT	SM_CO	SM_HE	SM_SEATS	CAR_TT	CAR_CO	CHOICE
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	92	60	120	68	65	20	0	0	0	2
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	108	60	60	70	80	30	0	0	0	2
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	84	60	30	66	60	10	0	0	0	2
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	84	50	30	68	80	20	0	0	0	1
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	108	45	60	68	60	20	0	0	0	2
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	84	60	120	70	80	10	0	0	0	2
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	92	45	120	66	80	10	0	0	0	1
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	108	50	60	66	65	10	0	0	0	2
2	0	1	28	1	0	5	1	1	5	1	1	0	25	23	1	0	1	84	45	30	70	65	30	0	0	0	1
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	110	60	120	55	65	20	0	91	80	1
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	103	60	30	52	60	10	0	91	104	2
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	124	60	60	59	80	30	0	91	64	1
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	103	50	30	55	80	20	0	56	64	1
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	124	45	60	55	60	20	0	70	104	1
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	110	45	120	52	80	10	0	70	64	2
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	103	60	120	59	80	10	0	56	80	2
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	103	45	30	59	65	30	0	70	80	1
2	0	1	29	1	0	5	1	1	3	0	2	0	2	22	1	1	1	124	50	60	52	65	10	0	56	80	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	118	60	120	46	60	30	1	70	27	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	97	45	120	49	60	30	0	91	22	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	118	45	120	53	65	20	1	56	22	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	104	45	60	53	65	10	0	91	35	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	104	50	120	53	60	30	0	56	35	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	97	50	60	53	60	20	1	91	27	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	97	60	60	49	65	10	1	70	22	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	97	50	120	46	65	20	0	70	35	2
2	0	1	30	1	0	5	2	1	2	1	2	0	22	2	1	1	1	104	60	30	53	80	20	1	70	35	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	182	60	120	69	65	20	0	182	80	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	165	60	30	63	60	10	0	182	104	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	215	60	60	77	80	30	0	182	64	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	165	50	30	69	80	20	0	112	64	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	215	45	60	69	60	20	0	140	104	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	182	45	120	63	80	10	0	140	64	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	165	60	120	77	80	10	0	112	80	3
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	165	45	30	77	65	30	0	140	80	2
2	0	1	31	1	0	5	2	1	3	1	3	0	17	2	1	1	1	215	50	60	63	65	10	0	112	80	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	281	50	30	119	60	10	0	0	0	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	281	50	120	109	80	10	1	0	0	1
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	281	45	30	101	80	20	0	0	0	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	216	45	60	101	80	30	1	0	0	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	238	50	30	101	65	30	1	0	0	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	238	45	30	109	60	10	1	0	0	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	238	60	60	101	60	20	0	0	0	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	281	60	30	109	65	30	0	0	0	2
2	0	1	32	1	0	5	3	1	2	1	4	0	9	25	1	0	1	238	50	60	109	80	30	0	0	0	2
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	64	3120	120	40	3380	20	0	0	0	2
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	71	3120	60	42	4160	30	0	0	0	2
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	61	3120	30	38	3120	10	0	0	0	2
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	61	2600	30	40	4160	20	0	0	0	1
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	71	2340	60	40	3120	20	0	0	0	1
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	64	2340	120	38	4160	10	0	0	0	1
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	61	3120	120	42	4160	10	0	0	0	2
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	71	2600	60	38	3380	10	0	0	0	2
2	0	1	33	1	0	6	1	0	2	0	4	1	25	22	1	0	1	61	2340	30	42	3380	30	0	0	0	2
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	139	2600	30	81	3120	10	0	0	0	2
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	139	2600	120	77	4160	10	1	0	0	2
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	139	2340	30	74	4160	20	0	0	0	1
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	110	2340	60	74	4160	30	1	0	0	1
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	120	2600	30	74	3380	30	1	0	0	2
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	120	2340	30	77	3120	10	1	0	0	1
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	120	3120	60	74	3120	20	0	0	0	2
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	139	3120	30	77	3380	30	0	0	0	2
2	0	1	34	1	0	6	1	0	3	0	2	1	1	10	1	0	1	120	2600	60	77	4160	30	0	0	0	1
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	148	2600	30	75	3120	10	0	0	0	2
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	148	2340	30	68	4160	20	0	0	0	1
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	148	2600	120	71	4160	10	1	0	0	1
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	112	2340	60	68	4160	30	1	0	0	1
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	124	2600	30	68	3380	30	1	0	0	1
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	124	2340	30	71	3120	10	1	0	0	1
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	124	3120	60	68	3120	20	0	0	0	2
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	148	3120	30	71	3380	30	0	0	0	1
2	0	1	35	1	0	6	1	1	2	0	1	1	1	17	1	0	1	124	2600	60	71	4160	30	0	0	0	1
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	87	3120	120	34	3380	20	0	0	0	2
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	80	3120	30	31	3120	10	0	0	0	2
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	101	3120	60	38	4160	30	0	0	0	2
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	80	2600	30	34	4160	20	0	0	0	2
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	101	2340	60	34	3120	20	0	0	0	2
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	87	2340	120	31	4160	10	0	0	0	1
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	80	3120	120	38	4160	10	0	0	0	2
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	80	2340	30	38	3380	30	0	0	0	1
2	0	1	36	1	0	6	1	1	2	0	2	1	17	1	1	0	1	101	2600	60	31	3380	10	0	0	0	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	66	2600	30	37	3120	10	0	50	32	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	66	2600	120	35	4160	10	1	65	52	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	66	2340	30	33	4160	20	0	65	40	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	56	2340	60	33	4160	30	1	40	52	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	59	2600	30	33	3380	30	1	65	32	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	59	2340	30	35	3120	10	1	40	40	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	59	3120	60	33	3120	20	0	40	32	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	66	3120	30	35	3380	30	0	40	52	2
2	0	1	37	1	0	6	1	1	2	0	4	1	22	25	1	1	1	59	2600	60	35	4160	30	0	50	40	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	121	3120	120	49	3120	30	1	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	100	2340	120	52	3120	30	0	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	121	2340	120	56	3380	20	1	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	107	2340	60	56	3380	10	0	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	107	2600	120	56	3120	30	0	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	100	2600	60	56	3120	20	1	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	100	3120	60	52	3380	10	1	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	100	2600	120	49	3380	20	0	0	0	2
2	0	1	38	1	0	6	1	1	2	1	2	1	1	2	1	0	1	107	3120	30	56	4160	20	1	0	0	1
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	205	3120	120	55	3120	30	1	0	0	2
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	159	2340	120	61	3120	30	0	0	0	2
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	205	2340	120	69	3380	20	1	0	0	2
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	174	2340	60	69	3380	10	0	0	0	2
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	174	2600	120	69	3120	30	0	0	0	2
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	159	2600	60	69	3120	20	1	0	0	1
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	159	3120	60	61	3380	10	1	0	0	2
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	159	2600	120	55	3380	20	0	0	0	2
2	0	1	39	1	0	6	1	1	2	1	2	1	17	2	1	0	1	174	3120	30	69	4160	20	1	0	0	1
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	97	3120	120	44	3380	20	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	88	3120	30	41	3120	10	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	114	3120	60	48	4160	30	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	88	2600	30	44	4160	20	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	114	2340	60	44	3120	20	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	97	2340	120	41	4160	10	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	88	3120	120	48	4160	10	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	88	2340	30	48	3380	30	0	0	0	2
2	0	1	40	1	0	6	1	1	3	1	1	1	19	17	1	0	1	114	2600	60	41	3380	10	0	0	0	2
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	274	2600	30	131	3120	10	0	210	48	2
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	274	2600	120	123	4160	10	1	273	78	1
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	274	2340	30	117	4160	20	0	273	60	1
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	209	2340	60	117	4160	30	1	168	78	1
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	231	2600	30	117	3380	30	1	273	48	2
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	231	2340	30	123	3120	10	1	168	60	2
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	231	3120	60	117	3120	20	0	168	48	2
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	274	3120	30	123	3380	30	0	168	78	2
2	0	1	41	1	0	6	1	1	3	1	2	1	5	22	1	1	1	231	2600	60	123	4160	30	0	210	60	1
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	109	2600	30	44	3120	10	0	90	40	2
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	109	2600	120	40	4160	10	1	117	65	2
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	109	2340	30	37	4160	20	0	117	50	1
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	88	2340	60	37	4160	30	1	72	65	2
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	95	2600	30	37	3380	30	1	117	40	2
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	95	2340	30	40	3120	10	1	72	50	2
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	95	3120	60	37	3120	20	0	72	40	2
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	109	3120	30	40	3380	30	0	72	65	2
2	0	1	42	1	0	6	2	1	2	1	3	1	1	2	1	1	1	95	2600	60	40	4160	30	0	90	50	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	85	3120	120	30	3380	20	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	78	3120	30	27	3120	10	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	99	3120	60	34	4160	30	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	78	2600	30	30	4160	20	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	99	2340	60	30	3120	20	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	85	2340	120	27	4160	10	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	78	3120	120	34	4160	10	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	78	2340	30	34	3380	30	0	0	0	2
2	0	1	43	1	0	6	2	1	3	0	3	1	1	2	1	0	1	99	2600	60	27	3380	10	0	0	0	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	141	3120	120	62	3120	30	1	90	55	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	109	2340	120	65	3120	30	0	117	44	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	141	2340	120	69	3380	20	1	72	44	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	120	2340	60	69	3380	10	0	117	71	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	120	2600	120	69	3120	30	0	72	71	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	109	2600	60	69	3120	20	1	117	55	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	109	3120	60	65	3380	10	1	90	44	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	109	2600	120	62	3380	20	0	90	71	2
2	0	1	44	1	0	6	2	1	3	1	3	1	1	2	1	1	1	120	3120	30	69	4160	20	1	90	71	1
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	173	2600	30	97	3120	10	0	90	48	2
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	173	2600	120	93	4160	10	1	117	78	1
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	173	2340	30	90	4160	20	0	117	60	1
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	136	2340	60	90	4160	30	1	72	78	1
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	148	2600	30	90	3380	30	1	117	48	1
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	148	2340	30	93	3120	10	1	72	60	2
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	148	3120	60	90	3120	20	0	72	48	2
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	173	3120	30	93	3380	30	0	72	78	2
2	0	1	45	1	0	6	2	1	3	1	3	1	19	2	1	1	1	148	2600	60	93	4160	30	0	90	60	1
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	152	3120	120	76	3120	30	1	0	0	2
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	122	2340	120	79	3120	30	0	0	0	1
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	152	2340	120	83	3380	20	1	0	0	2
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	132	2340	60	83	3380	10	0	0	0	2
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	132	2600	120	83	3120	30	0	0	0	2
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	122	2600	60	83	3120	20	1	0	0	1
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	122	3120	60	79	3380	10	1	0	0	2
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	122	2600	120	76	3380	20	0	0	0	2
2	0	1	46	1	0	6	2	1	3	1	3	1	20	1	1	0	1	132	3120	30	83	4160	20	1	0	0	1
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	92	3120	120	39	3380	20	0	78	30	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	85	3120	30	36	3120	10	0	78	39	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	106	3120	60	43	4160	30	0	78	24	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	85	2600	30	39	4160	20	0	48	24	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	106	2340	60	39	3120	20	0	60	39	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	92	2340	120	36	4160	10	0	60	24	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	85	3120	120	43	4160	10	0	48	30	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	85	2340	30	43	3380	30	0	60	30	2
2	0	1	47	1	0	6	3	1	2	1	2	1	17	1	1	1	1	106	2600	60	36	3380	10	0	48	30	2
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	54	3120	120	21	3120	30	1	40	84	2
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	54	2340	120	25	3380	20	1	32	67	1
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	44	2340	120	23	3120	30	0	52	67	2
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	47	2340	60	25	3380	10	0	52	109	1
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	47	2600	120	25	3120	30	0	32	109	2
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	44	2600	60	25	3120	20	1	52	84	2
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	44	3120	60	23	3380	10	1	40	67	2
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	47	3120	30	25	4160	20	1	40	109	1
2	0	1	48	1	0	6	3	1	3	1	2	1	25	22	1	1	1	44	2600	120	21	3380	20	0	40	109	1
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	133	2600	30	62	3120	10	0	75	40	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	133	2600	120	58	4160	10	1	97	65	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	133	2340	30	55	4160	20	0	97	50	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	103	2340	60	55	4160	30	1	60	65	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	113	2600	30	55	3380	30	1	97	40	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	113	2340	30	58	3120	10	1	60	50	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	113	3120	60	55	3120	20	0	60	40	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	133	3120	30	58	3380	30	0	60	65	2
2	0	1	49	1	0	6	3	1	3	1	3	1	1	2	1	1	1	113	2600	60	58	4160	30	0	75	50	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	263	3120	120	112	3120	30	1	150	75	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	203	2340	120	118	3120	30	0	195	60	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	263	2340	120	126	3380	20	1	120	60	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	223	2340	60	126	3380	10	0	195	97	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	223	2600	120	126	3120	30	0	120	97	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	203	2600	60	126	3120	20	1	195	75	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	203	3120	60	118	3380	10	1	150	60	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	203	2600	120	112	3380	20	0	150	97	2
2	0	1	50	1	0	6	3	1	4	1	2	1	17	2	1	1	1	223	3120	30	126	4160	20	1	150	97	1
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	107	2600	30	81	3120	10	0	90	44	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	107	2600	120	79	4160	10	1	117	71	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	107	2340	30	77	4160	20	0	117	55	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	82	2340	60	77	4160	30	1	72	71	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	90	2600	30	77	3380	30	1	117	44	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	90	2340	30	79	3120	10	1	72	55	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	90	3120	60	77	3120	20	0	72	44	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	107	3120	30	79	3380	30	0	72	71	2
2	0	1	51	1	0	6	3	1	4	1	2	1	25	10	1	1	1	90	2600	60	79	4160	30	0	90	55	2
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	195	3120	120	66	3380	20	0	0	0	2
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	177	3120	30	58	3120	10	0	0	0	2
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	231	3120	60	76	4160	30	0	0	0	2
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	177	2600	30	66	4160	20	0	0	0	1
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	231	2340	60	66	3120	20	0	0	0	2
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	195	2340	120	58	4160	10	0	0	0	1
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	177	3120	120	76	4160	10	0	0	0	2
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	177	2340	30	76	3380	30	0	0	0	1
2	0	1	52	1	0	6	3	1	2	1	2	1	25	1	1	0	1	231	2600	60	58	3380	10	0	0	0	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	138	3120	120	83	3380	20	0	104	160	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	126	3120	30	80	3120	10	0	104	208	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	163	3120	60	87	4160	30	0	104	128	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	126	2600	30	83	4160	20	0	64	128	1
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	163	2340	60	83	3120	20	0	80	208	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	138	2340	120	80	4160	10	0	80	128	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	126	3120	120	87	4160	10	0	64	160	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	126	2340	30	87	3380	30	0	80	160	2
2	0	1	53	1	0	6	3	3	2	1	3	1	1	2	1	1	1	163	2600	60	80	3380	10	0	64	160	2
2	0	1	54	1	0	7	1	1	2	0	2	1	17	1	1	0	1	97	2220	120	27	2220	30	1	0	0	2
2	0	1	54	1	0	7	1	1	2	0	2	1	17	1	1	0	1	76	1665	120	30	2220	30	0	0	0	2
2	0	1	54	1	0	7	1	1	2	0	2	1	17	1	1	0	1	97	1665	120	34	2405	20	1	0	0	1
2	0	1	54	1	0	7	1	1	2	0	2	1	17	1	1	0	1	83	1665	60	34	2405	10	0	0	0	1
2	0	1	54	1	0	7	1	1	2	0	2	1	17	1	1	0	1	83	1850	120	34	2220	30	0	0	0	2
2	0	1	54	1	0	7	1	1	2	0	2	1	17	1	1	0	1	76	1850	60	34	2220	20	1	0	0	2
