_id,id,date,cds_bought,spent
3376,310,19970213,2,29.98
3376,310,19970213,1,15.36
3388,311,19970114,1,14.37
3400,312,19970114,4,57.1
3400,312,19970517,2,28.73
3400,312,19970913,2,22.48
3400,312,19971109,7,51.43
3400,312,19980215,4,42.46
3400,312,19980511,6,64.44
3403,313,19970114,3,51.15
3415,314,19970114,3,48.51
3415,314,19970115,1,50.97
3415,314,19970626,6,92.17
3415,314,19970727,12,137.05
3415,314,19980309,18,222.3
3425,315,19970114,1,14.7
3444,316,19970114,2,28.74
3451,317,19970114,2,29.58
3451,317,19970602,2,29.75
3451,317,19971007,1,12.99
3467,318,19970114,4,52.27
3469,319,19970114,1,12.49
3469,319,19970510,2,48.94
3469,319,19971130,3,42.97
3469,319,19971208,1,12.49
3487,320,19970114,1,15.36
3487,320,19980630,1,11.88
3497,321,19970114,1,10.77
3497,321,19970421,4,53.27
3497,321,19970826,5,68.22
3497,321,19980509,1,12.58
3322,322,19970115,3,57.51
3341,323,19970115,2,53.54
3341,323,19970318,1,41.77
3496,324,19970115,1,6.79
3496,324,19970116,1,7.98
3496,324,19970121,1,10.77
3496,324,19970203,2,28.93
3496,324,19980118,4,53.96
3496,324,19980304,5,55.45
3496,324,19980325,2,25.98
3496,324,19980407,1,12.99
3496,324,19980407,2,25.48
3496,324,19980412,3,50.25
3496,324,19980428,1,56.99
3496,324,19980621,2,30.98
3501,325,19970115,1,12.49
3501,325,19970129,3,36.28
3501,325,19970130,3,35.55
3501,325,19970210,2,30.32
3501,325,19970210,6,50.14
3501,325,19970213,2,28.74
3501,325,19970222,5,40.05
3501,325,19970301,1,12.77
3501,325,19970307,3,24.47
3501,325,19970313,3,28.54
3501,325,19970316,2,24.98
3501,325,19970319,2,33.0
3501,325,19970319,2,45.98
3501,325,19970327,2,24.98
3501,325,19970328,1,29.99
3501,325,19970408,1,26.99
3501,325,19970410,1,14.96
3501,325,19970410,1,19.99
3501,325,19970411,1,11.77
3501,325,19970427,2,21.54
3501,325,19970427,1,29.99
3501,325,19970428,1,12.49
3501,325,19970429,3,20.37
3501,325,19970430,2,24.98
3501,325,19970430,1,6.99
3501,325,19970501,1,27.97
3501,325,19970519,6,83.94
3501,325,19970525,4,50.97
3501,325,19970528,3,20.37
3501,325,19970620,3,44.29
3501,325,19970620,3,40.97
3501,325,19970725,2,25.98
3501,325,19980105,4,41.96
3501,325,19980105,2,24.98
3501,325,19980427,1,12.99
3510,326,19970115,1,23.99
3525,327,19970115,1,19.97
3545,328,19970115,1,12.7
3556,329,19970115,2,39.96
3558,330,19970115,9,119.76
3558,330,19970120,7,92.79
3558,330,19970130,3,36.5
3558,330,19970208,7,94.57
3558,330,19970319,1,13.97
3558,330,19970622,4,59.28
3558,330,19971012,1,24.49
3571,331,19970115,1,14.7
3584,332,19970115,5,64.23
3584,332,19970120,1,11.77
3584,332,19970424,1,9.98
3587,333,19970115,1,14.96
3601,334,19970115,1,15.36
3612,335,19970115,2,26.14
3614,336,19970115,4,49.28
3614,336,19970123,1,13.97
3614,336,19970205,6,66.22
3614,336,19970207,3,48.9
3614,336,19970207,4,49.28
3614,336,19970910,2,36.48
3614,336,19970924,1,10.49
3614,336,19971126,10,113.9
3614,336,19971215,2,20.98
3629,337,19970115,1,11.99
3656,338,19970115,1,11.77
3656,338,19980401,1,9.49
3656,338,19980414,1,13.99
3656,338,19980515,1,11.49
3656,338,19980515,1,12.99
3660,339,19970115,1,8.77
3660,339,19970621,1,9.77
3660,339,19980319,1,14.42
3674,340,19970115,2,30.13
3690,341,19970115,1,19.99
3704,342,19970115,1,27.99
3726,343,19970115,2,29.98
3669,344,19970116,3,39.7
3669,344,19970315,1,15.7
3669,344,19970623,1,15.7
3669,344,19971121,1,22.49
3755,345,19970116,2,21.98
3775,346,19970116,4,39.3
3794,347,19970116,1,15.36
3805,348,19970116,1,6.79
3805,348,19970623,1,4.79
3809,349,19970116,1,17.9
3819,350,19970116,7,128.36
3819,350,19970215,9,130.09
3819,350,19970623,2,27.94
3820,351,19970116,2,29.33
3820,351,19970324,1,12.77
3824,352,19970116,1,7.98
3838,353,19970116,2,11.56
3853,354,19970116,1,41.9
3876,355,19970116,3,44.12
3891,356,19970116,1,9.99
3902,357,19970116,3,46.68
3902,357,19970203,18,242.98
3911,358,19970116,1,23.99
3911,358,19970306,4,58.46
3911,358,19970701,1,13.97
3912,359,19970116,1,15.36
3926,360,19970116,1,17.36
3944,361,19970116,1,19.99
3955,362,19970116,1,7.78
3965,363,19970116,1,24.99
3965,363,19970221,1,9.77
3965,363,19970331,1,9.77
3970,364,19970116,4,47.48
3970,364,19970129,2,19.74
3970,364,19970311,4,58.06
3970,364,19970410,3,63.31
3970,364,19970805,2,26.14
3970,364,19971001,3,38.97
3975,365,19970116,1,15.96
584,366,19970117,1,11.77
3138,367,19970117,1,13.97
3138,367,19970409,9,176.45
3138,367,19971031,4,40.46
3138,367,19980507,8,125.92
3993,368,19970117,1,15.99
3993,368,19970403,1,30.99
3993,368,19970426,1,4.79
3993,368,19970519,2,43.48
3993,368,19971120,1,33.99
3993,368,19980218,3,31.97
3997,369,19970117,1,18.77
4005,370,19970117,1,14.37
4005,370,19970426,2,24.74
4005,370,19980309,2,21.48
4019,371,19970117,1,6.78
4019,371,19980324,2,23.48
4037,372,19970117,1,14.37
4053,373,19970117,1,11.77
4070,374,19970117,1,14.37
4087,375,19970117,1,12.97
4090,376,19970117,1,14.96
4090,376,19970117,1,14.37
4090,376,19970226,1,13.77
4090,376,19980204,2,29.48
4090,376,19980327,1,21.99
4096,377,19970117,3,27.55
4096,377,19970331,1,13.97
4101,378,19970117,1,8.79
4101,378,19970620,1,16.7
4105,379,19970117,1,15.36
4141,380,19970117,1,20.0
4160,381,19970117,1,14.99
4165,382,19970117,2,34.66
4165,382,19970123,1,17.3
4165,382,19970325,1,14.96
4165,382,19970501,2,28.34
4165,382,19970523,5,73.02
4165,382,19970701,3,45.43
4165,382,19970712,4,59.25
4165,382,19970726,1,14.96
4165,382,19970816,5,72.03
4165,382,19970901,1,13.97
4165,382,19970910,1,12.99
4165,382,19970929,3,55.97
4165,382,19971117,1,11.49
4165,382,19971118,1,11.49
4165,382,19971208,3,28.97
4165,382,19971211,1,11.49
4165,382,19980102,3,33.47
4165,382,19980226,1,17.49
4165,382,19980415,1,12.99
4165,382,19980519,1,13.99
4165,382,19980529,1,26.99
4165,382,19980625,1,12.99
4179,383,19970117,1,13.97
4198,384,19970117,3,43.69
4203,385,19970117,4,19.76
4203,385,19970117,1,6.79
4203,385,19970127,1,12.49
4203,385,19970201,3,41.68
4203,385,19970419,1,12.77
4203,385,19970823,2,24.49
4203,385,19971019,3,61.97
4203,385,19971205,2,29.48
4203,385,19980124,1,12.49
4214,386,19970117,1,14.37
4231,387,19970117,2,30.73
1750,388,19970118,1,20.97
1750,388,19970505,7,100.59
2046,389,19970118,2,17.88
2046,389,19970224,1,14.79
2046,389,19970330,1,29.37
2046,389,19971218,2,27.98
2839,390,19970118,1,14.37
4124,391,19970118,2,42.73
4253,392,19970118,1,15.36
4285,393,19970118,1,15.36
4287,394,19970118,1,15.36
4287,394,19970718,12,189.64
4288,395,19970118,2,24.14
4288,395,19970118,1,25.77
4288,395,19970218,2,23.54
4309,396,19970118,3,33.31
4309,396,19971215,3,38.97
4316,397,19970118,1,25.77
4316,397,19970221,1,16.96
4316,397,19970419,1,14.37
4316,397,19970616,1,11.77
4322,398,19970118,2,34.98
4322,398,19970315,1,29.99
4330,399,19970118,2,19.54
4349,400,19970118,2,23.54
4374,401,19970118,1,6.79
4374,401,19970605,2,24.02
4374,401,19970620,1,12.25
4379,402,19970118,2,20.75
4383,403,19970118,1,14.99
4383,403,19970513,1,46.37
4383,403,19970525,6,84.19
4383,403,19970626,1,25.97
4383,403,19970714,1,25.77
4383,403,19970715,5,64.43
4383,403,19970728,2,33.96
4383,403,19970820,1,19.99
4383,403,19970824,3,57.71
4383,403,19971206,6,93.94
4383,403,19980106,1,24.49
4383,403,19980228,2,24.87
4383,403,19980422,5,61.34
4392,404,19970118,1,20.97
4392,404,19970302,1,15.38
4392,404,19980212,2,18.98
4407,405,19970118,1,11.77
4408,406,19970118,2,32.74
4408,406,19970206,4,56.66
4408,406,19970509,1,11.77
4424,407,19970118,2,28.93
4424,407,19970829,1,14.96
4424,407,19980611,2,23.76
4427,408,19970118,3,44.29
4446,409,19970118,6,55.04
4461,410,19970118,3,41.25
4461,410,19970619,2,28.34
4461,410,19971118,1,12.49
4461,410,19980405,2,24.48
4461,410,19980519,2,23.98
4465,411,19970118,4,56.66
4474,412,19970118,6,97.22
4474,412,19970122,1,15.36
4474,412,19970211,1,15.36
4474,412,19971230,18,271.82
4474,412,19980102,2,31.98
4486,413,19970118,2,73.13
4504,414,19970118,2,34.72
4504,414,19971114,2,19.98
167,415,19970119,2,30.32
167,415,19970121,1,13.77
167,415,19970308,1,14.96
167,415,19970614,2,24.95
167,415,19971011,1,12.99
167,415,19971030,1,59.49
167,415,19971123,1,11.49
167,415,19971210,1,18.49
1727,416,19970119,3,35.31
4269,417,19970119,1,10.77
4525,418,19970119,2,26.74
4544,419,19970119,1,11.77
4544,419,19980302,1,29.49
4564,420,19970119,2,39.36
4564,420,19971202,2,30.98
4581,421,19970119,1,16.9
4589,422,19970119,2,27.13
4589,422,19970226,4,59.83
4589,422,19970416,3,45.11
4589,422,19971206,4,41.46
4593,423,19970119,6,82.41
4593,423,19970218,1,11.77
4593,423,19970606,1,14.96
4601,424,19970119,2,23.54
4601,424,19980203,1,11.88
4601,424,19980308,2,24.87
4601,424,19980308,1,11.99
4601,424,19980420,2,29.98
4601,424,19980506,3,43.97
4616,425,19970119,1,12.49
4630,426,19970119,3,36.73
4644,427,19970119,1,21.37
4644,427,19970219,2,29.33
4649,428,19970119,1,12.49
4649,428,19970621,3,38.33
4649,428,19970817,1,11.77
4649,428,19971031,1,13.99
4649,428,19980410,1,72.99
4649,428,19980501,1,72.99
4649,428,19980607,3,42.47
4653,429,19970119,1,15.36
4669,430,19970119,1,15.36
4687,431,19970119,2,31.72
4687,431,19971020,3,49.47
4701,432,19970119,1,11.77
4717,433,19970119,4,49.87
4718,434,19970119,3,37.51
4718,434,19970319,2,25.74
4718,434,19980429,3,58.74
4732,435,19970119,1,9.77
4749,436,19970119,2,39.98
4768,437,19970119,4,58.89
4791,438,19970119,2,31.52
4794,439,19970119,1,15.99
4794,439,19970526,2,34.14
4797,440,19970119,5,84.02
4797,440,19970307,6,88.6
4797,440,19970721,7,106.55
4805,441,19970119,2,25.74
4805,441,19970216,1,13.97
4805,441,19970715,1,13.97
4805,441,19970717,1,12.97
4805,441,19970725,1,14.79
4805,441,19971205,4,57.96
4805,441,19971220,1,13.99
4805,441,19971231,4,53.96
4805,441,19980317,1,13.49
4805,441,19980414,1,12.99
4805,441,19980612,3,44.47
4807,442,19970119,1,13.97
4822,443,19970119,3,65.97
3089,444,19970120,2,29.92
3089,444,19970127,2,29.98
3089,444,19970211,2,29.98
3089,444,19980213,1,12.99
4365,445,19970120,2,18.56
4836,446,19970120,1,22.99
4836,446,19970314,2,24.48
4836,446,19970422,1,13.97
4836,446,19970526,1,23.88
4836,446,19970616,2,24.49
4836,446,19970723,2,23.54
4836,446,19970729,2,28.73
4836,446,19980604,1,11.88
4842,447,19970120,1,14.99
4854,448,19970120,1,18.36
4854,448,19970204,3,44.97
4868,449,19970120,1,14.96
4870,450,19970120,4,71.69
4870,450,19970316,2,27.33
4873,451,19970120,13,150.21
4873,451,19970323,7,83.39
4873,451,19971011,3,52.97
4875,452,19970120,2,25.74
4875,452,19970519,1,11.77
4880,453,19970120,5,72.25
4880,453,19970122,1,35.37
4880,453,19970407,2,27.14
4890,454,19970120,2,30.72
4890,454,19970729,1,14.37
4892,455,19970120,2,29.92
4894,456,19970120,1,17.76
4894,456,19970206,1,11.77
4894,456,19970328,5,77.48
4894,456,19970428,6,80.41
4894,456,19970505,3,34.5
4894,456,19970718,1,14.37
4894,456,19970718,2,29.58
4894,456,19970804,6,107.6
4894,456,19970804,4,60.05
4894,456,19970806,4,52.46
4894,456,19971107,2,26.98
4894,456,19971118,3,59.97
4894,456,19971215,1,13.99
4894,456,19980319,9,117.37
4907,457,19970120,1,19.99
4907,457,19970209,1,9.98
4907,457,19970217,1,12.77
4907,457,19970424,2,25.48
4907,457,19970506,2,27.85
4911,458,19970120,2,23.73
4930,459,19970120,5,76.23
4947,460,19970120,3,43.89
4951,461,19970120,1,15.99
4951,461,19970319,1,34.77
4951,461,19970321,1,22.77
4951,461,19970408,2,23.74
4951,461,19970429,1,15.36
4951,461,19970430,1,12.97
4951,461,19970613,1,14.37
4951,461,19970717,1,25.77
4951,461,19980125,2,21.98
4951,461,19980310,1,29.49
4951,461,19980504,1,14.99
4951,461,19980604,1,14.49
4963,462,19970120,4,59.25
4972,463,19970120,2,29.33
4972,463,19970321,4,58.07
4982,464,19970120,2,22.94
4982,464,19970519,3,38.71
4982,464,19971002,6,61.44
4982,464,19971230,3,30.47
4987,465,19970120,2,23.96
5000,466,19970120,2,29.73
5000,466,19970427,3,43.3
5000,466,19970630,1,21.77
5000,466,19980531,4,62.46
5006,467,19970120,3,16.31
5006,467,19970829,3,51.5
5008,468,19970120,3,41.91
5008,468,19971013,3,19.97
5010,469,19970120,2,25.74
5010,469,19970130,1,12.77
5010,469,19970714,1,14.96
5010,469,19970724,2,28.93
5010,469,19970821,2,29.92
5010,469,19971013,1,12.99
5010,469,19971118,1,12.49
5031,470,19970120,4,51.48
5031,470,19980519,5,54.84
5038,471,19970120,1,14.37
5038,471,19970206,1,14.79
5038,471,19971206,4,51.96
5048,472,19970120,3,40.73
5066,473,19970120,1,9.98
5072,474,19970120,2,26.76
5072,474,19970608,1,11.77
5072,474,19970913,2,28.48
5072,474,19980419,4,48.55
5089,475,19970120,2,30.86
5105,476,19970120,3,34.31
5108,477,19970120,4,56.87
5108,477,19970122,3,31.31
5108,477,19970913,2,25.98
5108,477,19970927,2,46.98
5108,477,19970929,1,14.49
5108,477,19971228,1,10.49
5108,477,19980301,1,19.99
5130,478,19970120,1,19.99
5130,478,19971013,1,5.49
5130,478,19971025,1,15.49
3743,479,19970121,1,10.97
5135,480,19970121,4,49.44
5135,480,19970417,7,55.79
5135,480,19970619,5,58.1
5135,480,19980104,4,34.46
5135,480,19980302,6,56.94
5137,481,19970121,2,27.54
5137,481,19970621,6,89.48
5137,481,19980401,7,128.13
5151,482,19970121,1,14.96
5156,483,19970121,1,11.99
5156,483,19970322,1,11.97
5176,484,19970121,1,13.97
5192,485,19970121,3,31.51
5192,485,19970124,3,44.51
5192,485,19970128,1,11.77
5192,485,19970205,1,11.77
5192,485,19970205,1,14.37
5192,485,19970205,1,9.97
5192,485,19970224,7,81.41
5192,485,19970318,3,40.11
5192,485,19970324,3,40.71
5192,485,19970428,5,59.85
5192,485,19970521,5,65.63
5192,485,19970527,5,74.77
5192,485,19970623,5,62.04
5192,485,19970910,3,33.47
5194,486,19970121,1,13.97
5206,487,19970121,4,65.32
5206,487,19970121,1,14.79
5206,487,19970207,1,14.79
5206,487,19970225,2,28.76
5206,487,19970302,2,33.48
5206,487,19970325,3,47.12
5215,488,19970121,1,21.99
5238,489,19970121,1,9.98
5259,490,19970121,2,37.48
5259,490,19971024,7,102.93
5265,491,19970121,2,26.13
5265,491,19970131,1,23.99
5265,491,19970208,2,34.0
5265,491,19970324,3,42.93
5265,491,19970523,2,30.37
5265,491,19980114,1,14.49
5265,491,19980309,1,11.99
5265,491,19980323,1,15.49
5281,492,19970121,1,14.37
5281,492,19980321,2,18.98
5285,493,19970121,1,11.97
5285,493,19970220,2,26.13
5285,493,19970618,3,44.09
5285,493,19970822,2,25.74
5285,493,19971206,2,26.98
5297,494,19970121,1,12.49
5302,495,19970121,1,12.97
5302,495,19970930,1,11.49
5302,495,19971223,1,7.49
5309,496,19970121,2,30.72
5309,496,19970205,1,15.36
5316,497,19970121,2,41.98
5330,498,19970121,4,60.64
5336,499,19970121,3,38.03
5336,499,19970313,2,28.93
5336,499,19970424,3,42.9
5336,499,19970622,2,26.14
5336,499,19970624,3,41.91
5336,499,19970705,5,68.6
5336,499,19970726,4,55.07
5336,499,19971107,3,41.47
5336,499,19980103,2,20.98
5336,499,19980202,3,42.06
5336,499,19980627,3,39.97
5350,500,19970121,2,29.92
5350,500,19970208,3,39.73
5350,500,19970220,2,25.93
5350,500,19970301,3,42.9
5353,501,19970121,3,74.97
5369,502,19970121,1,14.96
5390,503,19970121,2,39.98
3438,504,19970122,2,37.98
3774,505,19970122,6,83.0
3774,505,19970430,5,64.24
3774,505,19970502,1,14.96
3774,505,19980405,4,58.85
5312,506,19970122,4,65.34
5405,507,19970122,5,112.72
5405,507,19970125,2,40.74
5405,507,19970827,1,14.96
5405,507,19971107,5,66.95
5405,507,19971215,7,105.93
5418,508,19970122,2,18.75
5420,509,19970122,3,49.97
5420,509,19970124,6,84.22
5420,509,19970210,6,85.01
5420,509,19970214,6,86.4
5420,509,19970224,6,88.99
5420,509,19970308,5,71.63
5420,509,19970326,6,95.91
5420,509,19970407,9,125.69
5420,509,19970417,6,95.94
5420,509,19970425,7,100.6
5420,509,19970505,7,103.75
5420,509,19970512,1,15.36
5420,509,19970611,7,90.18
5420,509,19970620,5,76.22
5420,509,19970627,1,15.36
5420,509,19970818,7,95.98
5420,509,19970904,7,99.21
5420,509,19970918,5,69.45
5420,509,19970925,1,15.49
5420,509,19971006,6,87.44
5420,509,19971118,7,99.93
5420,509,19980119,7,102.93
5420,509,19980130,4,131.46
5420,509,19980131,4,56.46
5433,510,19970122,1,13.97
5439,511,19970122,4,44.74
5439,511,19970228,1,14.96
5451,512,19970122,1,49.97
5461,513,19970122,1,11.97
5461,513,19970318,2,37.65
5467,514,19970122,2,35.76
5502,515,19970122,1,11.77
5519,516,19970122,1,11.7
5519,516,19980614,2,25.98
5519,516,19980618,2,20.98
5525,517,19970122,4,62.87
5525,517,19970220,1,11.77
5525,517,19970310,1,21.77
5525,517,19970323,3,35.31
5525,517,19970518,2,24.74
5525,517,19970817,2,43.34
5525,517,19980101,2,31.48
5533,518,19970122,1,14.77
5554,519,19970122,1,14.96
5554,519,19970930,3,41.47
5554,519,19980226,2,25.16
5558,520,19970122,2,34.98
5575,521,19970122,1,9.97
5575,521,19970604,1,13.77
5575,521,19970623,2,21.54
5575,521,19970730,1,13.97
5575,521,19970818,1,4.79
5575,521,19970920,1,11.49
5575,521,19970923,2,46.48
5575,521,19971103,1,27.99
5575,521,19971107,1,33.99
5575,521,19971128,2,31.98
5575,521,19971211,2,22.98
5575,521,19971219,1,16.99
5575,521,19971229,1,8.49
5575,521,19971229,1,19.99
5575,521,19980307,1,15.49
5575,521,19980609,3,18.47
5579,522,19970122,2,28.13
5595,523,19970122,1,12.49
5595,523,19970322,2,20.86
5595,523,19970410,1,14.37
5597,524,19970122,2,30.36
5615,525,19970122,3,43.7
5631,526,19970122,2,30.76
5631,526,19970528,8,120.95
5631,526,19970630,6,71.22
5631,526,19971009,1,11.49
5631,526,19971013,1,13.99
5631,526,19971021,4,53.96
5631,526,19971027,3,47.97
5633,527,19970122,1,12.49
5645,528,19970122,1,17.9
5645,528,19970819,1,27.77
5645,528,19980503,1,11.88
5444,529,19970123,5,63.05
5444,529,19970618,4,38.92
5444,529,19971101,4,25.96
5444,529,19971106,1,14.49
5444,529,19971108,5,58.95
5444,529,19971211,2,16.98
5444,529,19980316,3,29.97
5444,529,19980325,1,12.99
5444,529,19980414,4,28.46
5444,529,19980607,3,14.47
5444,529,19980616,2,15.98
5444,529,19980626,3,27.97
5481,530,19970123,1,11.77
5646,531,19970123,2,25.74
5651,532,19970123,1,17.9
5651,532,19970423,1,12.49
5651,532,19980309,4,37.96
5664,533,19970123,3,41.5
5674,534,19970123,2,23.54
5674,534,19970224,3,44.88
5677,535,19970123,9,154.92
5677,535,19970521,1,17.7
5677,535,19970817,2,137.14
5677,535,19971018,4,62.96
5677,535,19980201,12,169.38
5683,536,19970123,1,11.77
5694,537,19970123,1,9.77
5717,538,19970123,10,141.85
5719,539,19970123,2,23.94
5719,539,19970124,1,6.79
5746,540,19970123,14,202.58
5749,541,19970123,3,38.5
5749,541,19970310,3,40.7
5749,541,19970902,2,26.73
5749,541,19971113,2,22.48
5749,541,19971205,2,26.48
5749,541,19971205,1,13.99
5749,541,19980129,3,37.86
5749,541,19980314,1,12.58
5749,541,19980404,4,64.24
5749,541,19980503,3,41.97
5770,542,19970123,3,35.91
5779,543,19970123,9,124.69
5779,543,19970221,12,147.4
5779,543,19970629,9,124.51
5788,544,19970123,1,14.37
5802,545,19970123,2,29.16
5817,546,19970123,2,23.14
5832,547,19970123,1,13.97
5839,548,19970123,5,70.45
5839,548,19970626,5,71.45
5847,549,19970123,2,37.96
5847,549,19970128,3,58.95
5847,549,19970303,2,28.93
5847,549,19970415,3,46.93
5847,549,19970426,1,21.99
5847,549,19970516,3,49.31
5847,549,19970611,3,38.91
5847,549,19970623,3,42.31
5847,549,19970822,2,27.94
5847,549,19970827,3,44.3
5847,549,19970915,2,27.98
5847,549,19971101,4,53.96
5847,549,19971126,3,39.97
5847,549,19971205,4,52.46
5847,549,19980116,3,59.47
5847,549,19980312,3,36.97
5847,549,19980405,2,25.07
5847,549,19980519,3,36.97
5847,549,19980605,3,49.56
5847,549,19980629,1,12.58
5851,550,19970123,2,15.76
5852,551,19970123,2,66.96
5852,551,19970311,1,30.97
5855,552,19970123,2,33.8
5855,552,19970125,3,38.16
5855,552,19970206,4,71.24
5855,552,19970216,1,14.99
5870,553,19970123,1,14.37
5870,553,19970508,4,56.31
5870,553,19970602,5,92.96
5870,553,19970708,1,26.75
5870,553,19980603,2,34.48
5873,554,19970123,2,21.54
5875,555,19970123,2,31.8
5875,555,19970504,2,39.98
5875,555,19970907,2,23.95
5889,556,19970123,1,12.97
5903,557,19970123,2,25.14
5221,558,19970124,1,8.97
5221,558,19970204,1,19.3
5221,558,19970211,1,19.3
5221,558,19970220,1,4.77
5221,558,19970228,1,17.76
5221,558,19970305,5,77.84
5221,558,19970320,2,31.94
5221,558,19970325,2,25.96
5221,558,19970410,2,19.76
5221,558,19970430,2,30.69
5221,558,19970503,1,22.99
5221,558,19970520,1,31.03
5221,558,19970710,1,19.55
5922,559,19970124,2,23.54
5936,560,19970124,3,39.3
5936,560,19970318,2,30.32
5939,561,19970124,1,11.77
5939,561,19970304,2,77.34
5939,561,19970815,1,15.36
5939,561,19971001,3,42.47
5939,561,19971117,6,82.44
5939,561,19980131,4,55.35
5947,562,19970124,1,13.97
5947,562,19970214,1,33.99
5947,562,19970922,1,15.99
5957,563,19970124,3,42.31
5972,564,19970124,1,14.37
5972,564,19970124,1,13.97
5972,564,19970124,1,15.36
5990,565,19970124,7,80.59
6002,566,19970124,3,78.7
6011,567,19970124,1,14.96
6011,567,19970207,2,28.93
6011,567,19970302,1,15.36
6011,567,19970524,2,29.54
6011,567,19970625,1,15.76
6011,567,19970915,2,14.48
6011,567,19971207,3,44.47
6011,567,19980228,2,17.98
6025,568,19970124,1,9.97
6025,568,19971214,5,60.45
6025,568,19980220,4,52.54
6044,569,19970124,3,26.07
6054,570,19970124,2,13.58
6054,570,19970707,1,12.25
6054,570,19970717,1,16.36
6054,570,19971008,1,11.49
6054,570,19980309,1,12.49
6062,571,19970124,2,15.96
6072,572,19970124,5,69.22
6072,572,19970202,1,15.96
6072,572,19970212,3,52.93
6072,572,19970216,6,84.39
6072,572,19970220,2,66.54
6072,572,19970326,3,33.51
6072,572,19980215,5,69.95
6084,573,19970124,2,23.54
6084,573,19971020,2,61.98
6084,573,19971022,1,25.99
6084,573,19980330,2,26.87
6087,574,19970124,2,26.94
6087,574,19970730,3,27.31
6094,575,19970124,3,86.97
6094,575,19970303,1,13.97
6102,576,19970124,3,43.09
6103,577,19970124,4,54.27
6103,577,19970316,4,59.25
6119,578,19970124,1,38.99
6142,579,19970124,14,197.79
6162,580,19970124,1,11.77
6178,581,19970124,1,20.99
6178,581,19970124,1,27.99
6196,582,19970124,1,13.97
6211,583,19970124,2,26.14
